date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-08-05,11574,398,0,18300,6247,64276,7108,8296,3,1833,1149,39079,21767,143,538,2214,25974,14045,6193,5382,7366,11162,900,9842,14620,21216,7781,7613,10243,1720,2289,5979,1389,26629,4419,53691,13724,1572,2,20754,7531,2885,27890,2594,2743,9939,2052,12766,53538,2486,260,40,11546,6155,2961,8305,786
2021-08-06,11600,398,0,18342,6269,64312,7113,8296,3,1833,1149,39695,21802,143,540,2217,25987,14054,6193,5383,7372,11210,900,9846,14622,21221,7787,7621,10265,1722,2289,6005,1389,26636,4425,53694,13736,1573,2,20764,7531,2889,27898,2604,2743,9950,2052,12774,53607,2494,260,40,11558,6168,2965,8305,786
2021-08-07,11624,398,0,18376,6290,64350,7119,8296,3,1835,1149,39695,21802,143,542,2217,25992,14054,6193,5384,7376,11210,901,9849,14622,21221,7787,7621,10274,1722,2290,6005,1389,26645,4425,53729,13736,1573,2,20772,7531,2889,27900,2609,2743,9950,2052,12777,53661,2494,260,40,11558,6168,2965,8306,786
2021-08-08,11624,398,0,18388,6301,64366,7129,8296,3,1835,1149,39695,21802,143,542,2217,25992,14054,6193,5385,7380,11210,901,9857,14622,21221,7787,7621,10275,1722,2290,6005,1389,26650,4425,53744,13736,1573,2,20790,7531,2889,27900,2611,2743,9950,2052,12783,53688,2494,260,40,11558,6168,2965,8306,786
2021-08-09,11625,399,0,18388,6322,64380,7141,8296,3,1835,1149,39695,21831,143,543,2224,26021,14064,6193,5386,7387,11260,901,9861,14625,21228,7791,7649,10275,1723,2290,6040,1389,26650,4425,53750,13759,1573,2,20808,7531,2903,27903,2620,2743,9981,2052,12823,53727,2503,262,40,11571,6177,2972,8306,786
2021-08-10,11648,400,0,18400,6346,64385,7151,8297,3,1836,1149,40167,21862,143,543,2226,26033,14091,6193,5387,7394,11353,901,9869,14637,21228,7798,7685,10413,1726,2292,6080,1391,26659,4430,53760,13768,1573,2,20823,7531,2912,27914,2626,2744,9992,2052,12830,53831,2511,263,41,11578,6187,2972,8311,793
2021-08-11,11689,400,0,18406,6366,64391,7166,8297,3,1836,1149,40171,21894,143,545,2236,26043,14110,6210,5389,7408,11408,901,9870,14646,21252,7808,7710,10429,1726,2293,6096,1393,26665,4437,53799,13790,1574,2,20837,7594,2920,27925,2643,2744,10007,2053,12850,53939,2518,263,41,11581,6204,2972,8314,793
2021-08-12,11724,403,0,18412,6396,64396,7179,8307,3,1837,1150,40528,21929,143,546,2236,26072,14116,6210,5390,7414,11462,903,9873,14658,21252,7816,7730,10449,1729,2294,6120,1394,26672,4441,53830,13806,1576,2,20858,7594,2928,27941,2651,2744,10019,2053,12879,54057,2521,264,41,11583,6215,2975,8317,793
2021-08-13,11765,403,0,18435,6432,64401,7193,8307,3,1837,1150,40766,21978,143,547,2245,26094,14128,6210,5391,7426,11519,904,9878,14668,21284,7822,7761,10457,1730,2296,6160,1395,26681,4446,53842,13826,1576,2,20877,7594,2935,27957,2658,2744,10039,2054,12901,54202,2525,264,41,11599,6239,2976,8322,793
2021-08-14,11765,403,0,18462,6445,64407,7197,8307,3,1838,1150,40766,21978,143,548,2245,26094,14128,6210,5391,7434,11519,904,9887,14668,21284,7822,7761,10477,1730,2298,6160,1395,26692,4446,53857,13826,1576,2,20895,7594,2935,27966,2662,2744,10039,2054,12905,54289,2525,264,41,11599,6239,2976,8322,793
2021-08-15,11798,403,0,18464,6467,64412,7209,8307,3,1838,1150,40766,21978,143,552,2245,26108,14128,6210,5391,7442,11519,904,9891,14668,21284,7822,7761,10478,1730,2299,6160,1395,26695,4446,53880,13826,1576,2,20909,7594,2935,27966,2667,2744,10039,2054,12924,54330,2525,264,41,11599,6239,2976,8322,793
2021-08-16,11799,403,0,18464,6498,64417,7231,8307,3,1838,1150,41123,22014,143,552,2251,26122,14144,6210,5400,7451,11584,904,9896,14674,21304,7827,7813,10479,1736,2300,6190,1395,26696,4451,53889,13880,1576,2,20937,7594,2949,27966,2678,2747,10108,2055,12956,54379,2537,264,41,11618,6248,2978,8324,793
2021-08-17,11832,408,0,18467,6539,64423,7241,8307,3,1840,1151,41130,22060,144,552,2258,26139,14173,6210,5400,7459,11706,907,9899,14680,21304,7830,7880,10599,1743,2302,6223,1396,26715,4455,53926,13895,1579,2,20966,7594,2964,27993,2689,2747,10115,2057,12983,54478,2537,264,41,11625,6269,2990,8336,809
2021-08-18,11872,412,0,18504,6565,64428,7248,8307,3,1849,1153,41138,22103,144,554,2280,26189,14198,6226,5400,7468,11793,909,9907,14692,21353,7835,7916,10608,1749,2302,6248,1396,26721,4459,53940,13952,1579,2,20994,7676,2975,28018,2702,2748,10140,2058,13034,54655,2549,267,41,11632,6297,2997,8353,809
2021-08-19,11914,412,0,18508,6581,64550,7259,8330,3,1851,1155,41937,22151,144,558,2281,26203,14214,6226,5400,7477,11851,921,9916,14697,21353,7843,7937,10618,1752,2302,6259,1397,26731,4463,53959,14005,1580,2,21023,7676,2994,28040,2715,2752,10182,2059,13079,54863,2563,268,44,11638,6330,3001,8356,809
2021-08-20,11942,414,0,18561,6614,64639,7271,8337,3,1851,1155,42252,22199,144,562,2283,26215,14228,6226,5498,7517,11918,922,9922,14703,21393,7853,7991,10635,1755,2302,6280,1397,26739,4472,53974,14059,1581,2,21053,7676,3012,28059,2725,2753,10213,2059,13105,55055,2572,270,45,11647,6356,3008,8368,809
2021-08-21,12000,414,0,18597,6645,64717,7281,8337,3,1854,1155,42252,22199,144,563,2283,26223,14228,6226,5498,7532,11918,924,9938,14703,21393,7853,7991,10658,1755,2302,6280,1397,26750,4472,54012,14059,1582,2,21085,7676,3012,28074,2738,2753,10213,2059,13117,55226,2572,270,45,11647,6356,3008,8368,809
2021-08-22,12000,414,0,18600,6674,64738,7286,8337,3,1854,1155,42252,22199,144,564,2283,26223,14228,6226,5498,7541,11918,924,9943,14703,21393,7853,7991,10661,1755,2302,6280,1397,26752,4472,54029,14059,1582,2,21119,7676,3012,28075,2742,2753,10213,2059,13142,55283,2572,270,45,11647,6356,3008,8368,809
2021-08-23,12000,414,0,18600,6704,64760,7303,8342,3,1854,1155,42716,22263,145,564,2301,26267,14263,6226,5498,7558,11977,924,9948,14707,21405,7860,8047,10664,1760,2302,6306,1402,26755,4481,54054,14120,1582,2,21141,7676,3036,28076,2758,2757,10314,2059,13173,55346,2584,270,49,11675,6383,3016,8373,809
2021-08-24,12000,427,0,18638,6749,64858,7318,8346,3,1857,1155,42722,22309,145,565,2308,26290,14320,6226,5501,7575,12116,924,9956,14720,21405,7868,8158,10827,1768,2312,6352,1405,26775,4483,54070,14152,1584,2,21187,7676,3066,28098,2778,2759,10324,2059,13196,55549,2593,270,51,11693,6417,3017,8406,835
2021-08-25,12000,438,0,18638,6774,64988,7337,8350,3,1869,1155,42731,22400,145,573,2316,26331,14340,6268,5538,7640,12226,926,9967,14726,21446,7875,8180,10852,1773,2314,6376,1408,26796,4488,54100,14212,1587,2,21223,7812,3086,28131,2786,2760,10357,2061,13245,55798,2605,271,51,11715,6448,3036,8416,835
2021-08-26,12103,438,0,18661,6806,65100,7352,8355,3,1872,1158,43632,22492,145,573,2319,26394,14352,6268,5538,7667,12298,926,9969,14742,21446,7886,8214,10865,1781,2316,6398,1410,26807,4497,54130,14272,1588,2,21258,7812,3095,28158,2804,2762,10413,2062,13285,56055,2615,273,53,11729,6471,3049,8429,835
2021-08-27,12153,438,0,18724,6836,65210,7364,8358,3,1875,1159,43979,22553,145,582,2327,26415,14373,6268,5550,7685,12359,928,9971,14750,21520,7892,8279,10894,1783,2318,6433,1415,26826,4505,54152,14319,1592,2,21290,7812,3115,28180,2823,2764,10452,2064,13336,56345,2623,275,53,11769,6507,3054,8438,835
2021-08-28,12219,438,0,18779,6854,65311,7369,8358,3,1877,1159,43979,22553,145,587,2327,26420,14373,6268,5550,7698,12359,930,9983,14750,21520,7892,8279,10908,1783,2319,6433,1415,26844,4505,54159,14319,1592,2,21327,7812,3115,28205,2826,2764,10452,2064,13352,56577,2623,275,53,11769,6507,3064,8438,835
2021-08-29,12222,438,0,18787,6879,65334,7382,8358,3,1877,1159,43979,22553,145,589,2327,26420,14373,6268,5550,7716,12359,930,9995,14750,21520,7892,8279,10913,1783,2319,6433,1415,26849,4505,54199,14319,1592,2,21361,7812,3115,28209,2832,2764,10452,2064,13373,56685,2623,275,53,11769,6507,3064,8438,835
2021-08-30,12222,438,0,18787,6912,65370,7401,8358,3,1877,1159,44553,22641,145,589,2331,26458,14419,6268,5560,7741,12359,930,10004,14762,21547,7898,8361,10914,1787,2319,6479,1416,26864,4512,54230,14412,1592,2,21403,7812,3155,28214,2860,2769,10562,2069,13430,56808,2628,275,53,11810,6534,3074,8445,835
2021-08-31,12283,444,0,18820,6934,65502,7421,8358,3,1880,1160,44561,22740,149,589,2363,26498,14491,6268,5560,7764,12359,932,10014,14779,21547,7904,8409,11048,1800,2322,6510,1417,26882,4518,54254,14468,1592,2,21442,7812,3198,28235,2875,2770,10598,2071,13462,57044,2634,276,55,11842,6574,3084,8462,858
2021-09-01,12291,448,0,18853,6969,65665,7438,8358,3,1887,1161,44571,22870,150,602,2371,26526,14520,6307,5584,7776,12582,934,10024,14787,21616,7910,8490,11089,1803,2322,6539,1420,26902,4529,54282,14529,1593,2,21497,8001,3221,28235,2884,2772,10684,2071,13497,57381,2640,277,56,11861,6611,3106,8496,858
2021-09-02,12330,448,0,18879,7003,65793,7460,8394,3,1888,1161,45909,23006,150,606,2379,26586,14545,6307,5585,7821,12656,937,10040,14802,21616,7932,8507,11104,1807,2339,6565,1421,26919,4544,54333,14625,1594,2,21551,8001,3248,28325,2884,2772,10743,2073,13572,57704,2652,279,57,11879,6643,3117,8509,858
2021-09-03,12394,448,0,18959,7022,65938,7487,8394,3,1888,1162,46324,23120,151,613,2379,26623,14570,6307,5635,7845,12707,940,10051,14809,21672,7937,8540,11123,1811,2347,6583,1426,26929,4552,54361,14708,1596,2,21602,8001,3272,28352,2898,2773,10781,2074,13614,57995,2658,280,60,11899,6691,3117,8521,858
2021-09-04,12414,448,0,18997,7038,66042,7496,8394,3,1891,1162,46324,23120,151,614,2379,26637,14570,6307,5635,7874,12707,940,10061,14809,21672,7937,8540,11130,1811,2347,6583,1426,26942,4552,54378,14708,1596,2,21662,8001,3272,28378,2907,2773,10781,2074,13628,58272,2658,281,60,11899,6691,3124,8521,858
2021-09-05,12415,448,0,18998,7057,66107,7507,8394,3,1891,1162,46324,23120,151,624,2379,26652,14570,6307,5635,7891,12707,940,10073,14809,21672,7937,8540,11138,1811,2347,6583,1426,26948,4552,54420,14708,1596,2,21710,8001,3272,28393,2919,2773,10781,2074,13639,58420,2658,282,60,11899,6691,3124,8521,858
2021-09-06,12416,448,0,18999,7070,66148,7520,8394,3,1891,1162,46324,23120,151,626,2379,26666,14570,6307,5635,7900,12707,940,10087,14809,21672,7937,8664,11140,1811,2347,6583,1426,26952,4552,54449,14708,1596,2,21754,8001,3272,28396,2923,2773,10945,2074,13663,58467,2658,282,60,11929,6691,3148,8536,858
2021-09-07,12420,450,0,19053,7108,66185,7540,8395,3,1891,1163,46973,23342,153,626,2409,26680,14623,6307,5635,7905,12779,940,10094,14820,21704,7949,8685,11145,1814,2348,6604,1430,26978,4562,54481,14831,1596,2,21816,8001,3312,28408,2928,2778,10972,2075,13747,58638,2685,282,62,11947,6743,3151,8537,879
2021-09-08,12488,456,0,19079,7142,66372,7563,8415,3,1894,1163,46977,23392,154,626,2426,26758,14709,6337,5697,7935,12915,946,10115,14859,21758,7958,8787,11291,1828,2353,6637,1431,27007,4577,54500,14894,1599,2,21873,8208,3373,28446,2949,2780,10996,2078,13820,58927,2693,282,63,11977,6791,3169,8557,879
2021-09-09,12552,456,0,19141,7169,66509,7574,8416,3,1900,1164,48273,23585,155,633,2447,26790,14759,6337,5697,7971,12992,951,10124,14870,21758,7967,8870,11320,1830,2353,6681,1436,27024,4585,54569,15004,1603,2,21942,8208,3394,28498,2967,2787,11050,2080,13832,59338,2703,283,63,12010,6850,3189,8589,879
2021-09-10,12605,458,0,19147,7199,66733,7590,8424,3,1900,1165,48772,23741,159,641,2460,26839,14783,6337,5770,8003,13056,959,10139,14883,21821,7985,8905,11341,1834,2354,6702,1441,27039,4605,54599,15075,1603,2,21996,8208,3414,28535,2984,2793,11149,2085,13890,59742,2724,284,63,12036,6918,3207,8613,879
2021-09-11,12673,458,0,19183,7232,66830,7598,8424,3,1900,1165,48772,23741,159,653,2472,26845,14783,6337,5770,8021,13056,961,10159,14883,21821,7985,8905,11357,1834,2356,6702,1441,27054,4605,54636,15075,1605,2,22063,8208,3414,28564,2995,2793,11149,2085,13918,60061,2724,287,65,12036,6918,3207,8613,879
2021-09-12,12676,458,0,19187,7267,66844,7608,8424,3,1900,1165,48772,23741,159,660,2472,26845,14783,6337,5770,8042,13056,961,10176,14883,21821,7985,8905,11360,1834,2356,6702,1441,27058,4605,54656,15075,1605,2,22129,8208,3414,28564,2998,2793,11149,2085,13952,60202,2724,287,65,12036,6918,3207,8613,879
2021-09-13,12678,459,0,19187,7298,66943,7627,8424,3,1900,1165,49251,23900,168,660,2485,26951,14848,6337,5777,8071,13056,961,10189,14895,21854,7996,8976,11361,1842,2356,6728,1443,27079,4619,54693,15247,1605,2,22195,8208,3446,28568,3003,2802,11306,2089,14080,60330,2740,288,66,12089,6981,3238,8632,879
2021-09-14,12718,466,0,19304,7334,67133,7659,8446,3,1902,1167,49254,24028,170,660,2505,27009,14940,6337,5777,8095,13120,969,10205,14919,21854,8008,9061,11483,1847,2356,6763,1448,27101,4631,54733,15305,1608,2,22276,8208,3490,28651,3028,2808,11349,2093,14167,60423,2753,291,66,12118,7037,3261,8646,918
2021-09-15,12784,468,0,19333,7362,67323,7677,8447,3,1911,1167,49257,24263,171,671,2560,27053,15011,6401,5805,8144,13318,976,10217,14934,21920,8049,9100,11503,1858,2365,6789,1452,27122,4649,54767,15405,1612,2,22365,8440,3536,28696,3044,2809,11483,2094,14231,60830,2764,292,67,12170,7089,3296,8666,918
2021-09-16,12856,468,0,19360,7395,67485,7699,8447,3,1913,1167,50811,24460,174,679,2600,27102,15046,6401,5805,8206,13366,979,10238,14959,21920,8063,9165,11515,1865,2368,6821,1452,27148,4662,54809,15520,1616,2,22445,8440,3547,28768,3055,2810,11532,2097,14283,61205,2779,294,67,12207,7145,3313,8682,918
2021-09-17,13048,469,0,19379,7412,67609,7718,8463,3,1913,1167,51240,24577,179,694,2613,27167,15083,6401,5868,8251,13418,981,10250,14976,21997,8076,9214,11533,1877,2371,6845,1457,27165,4675,54846,15615,1617,2,22522,8440,3569,28812,3064,2812,11614,2101,14340,61558,2787,296,67,12242,7201,3370,8703,918
2021-09-18,13209,469,0,19487,7434,67730,7733,8463,3,1920,1167,51240,24577,179,702,2636,27175,15083,6401,5868,8299,13418,982,10263,14976,21997,8076,9214,11548,1877,2371,6845,1457,27182,4675,54865,15615,1618,2,22585,8440,3569,28842,3072,2812,11614,2101,14354,61861,2787,298,67,12242,7201,3370,8703,918
2021-09-19,13210,469,0,19513,7445,67765,7744,8463,3,1920,1167,51240,24577,179,714,2636,27175,15083,6401,5868,8322,13418,984,10263,14976,21997,8076,9214,11548,1877,2371,6845,1457,27190,4675,54904,15615,1618,2,22665,8440,3569,28858,3074,2812,11614,2101,14392,61960,2787,298,67,12242,7201,3370,8703,918
2021-09-20,13210,474,0,19513,7482,67782,7774,8470,3,1920,1170,51884,24772,181,714,2649,27268,15157,6401,5919,8339,13473,984,10263,14982,22034,8086,9270,11549,1887,2371,6880,1458,27202,4689,54927,15776,1618,2,22760,8440,3594,28864,3076,2815,11721,2106,14523,62071,2804,298,67,12312,7271,3424,8713,918
2021-09-21,13460,480,0,19584,7499,67911,7797,8477,3,1927,1171,51889,24951,181,714,2662,27297,15239,6401,5919,8370,13558,1002,10309,14999,22034,8104,9331,11747,1901,2379,6918,1462,27240,4700,54983,15811,1626,2,22850,8440,3624,28932,3092,2816,11828,2109,14618,62402,2829,301,68,12364,7315,3441,8731,955
2021-09-22,13665,481,0,19658,7528,68066,7813,8484,3,1929,1171,51892,25133,182,726,2687,27337,15315,6483,5923,8422,13657,1007,10332,15025,22127,8118,9353,11765,1914,2382,6948,1466,27264,4719,55028,15941,1628,2,22913,8715,3650,28998,3105,2817,11913,2110,14681,62801,2841,301,69,12409,7373,3467,8754,955
2021-09-23,13798,488,0,19727,7548,68219,7829,8492,3,1942,1172,53105,25338,184,738,2719,27395,15343,6483,5924,8466,13702,1009,10348,15050,22127,8142,9395,11794,1930,2382,6983,1469,27288,4735,55066,16012,1628,2,23013,8715,3661,29030,3109,2820,11957,2116,14766,63253,2860,301,69,12463,7434,3492,8774,955
2021-09-24,13921,532,0,19737,7561,68278,7852,8501,3,1942,1172,53580,25478,184,747,2753,27438,15377,6483,5985,8492,13741,1009,10362,15063,22214,8169,9425,11799,1945,2382,7015,1472,27307,4749,55107,16108,1631,2,23100,8715,3682,29064,3117,2823,12080,2126,14841,63656,2869,304,69,12511,7494,3523,8794,955
2021-09-25,14022,532,0,19806,7575,68311,7867,8501,3,1942,1172,53580,25478,184,747,2753,27440,15377,6483,5985,8529,13741,1013,10369,15076,22214,8169,9425,11817,1945,2405,7015,1472,27323,4749,55131,16108,1638,2,23192,8715,3682,29119,3127,2823,12080,2126,14875,63934,2869,306,69,12511,7494,3523,8794,955
2021-09-26,14022,532,0,19812,7590,68470,7885,8501,3,1942,1172,53580,25478,184,757,2753,27440,15377,6483,5985,8560,13741,1013,10384,15076,22214,8169,9425,11820,1945,2405,7015,1472,27328,4749,55188,16108,1638,2,23284,8715,3682,29131,3132,2823,12080,2126,14893,64074,2869,310,69,12511,7494,3523,8794,955
2021-09-27,14025,553,0,19812,7630,68545,7908,8593,3,1942,1174,54063,25620,192,757,2790,27517,15474,6483,6028,8579,13796,1014,10395,15076,22244,8191,9480,11820,1973,2405,7045,1472,27346,4764,55204,16235,1638,2,23356,8715,3709,29151,3133,2832,12213,2130,14994,64192,2892,310,70,12592,7528,3568,8813,955
2021-09-28,14155,563,0,19920,7651,68654,7931,8626,3,1950,1174,54067,25757,195,757,2830,27561,15561,6483,6028,8635,13850,1022,10413,15097,22244,8212,9538,11946,1989,2813,7073,1477,27380,4776,55245,16285,1641,2,23451,8715,3750,29226,3142,2834,12259,2134,15038,64456,2905,313,71,12647,7591,3578,8849,996
2021-09-29,14200,567,0,19959,7670,68806,7965,8629,3,1953,1174,54071,25933,196,770,2854,27610,15625,6563,6055,8717,13900,1022,10426,15117,22355,8243,9588,11966,2001,2827,7107,1479,27400,4788,55310,16444,1644,2,23526,8949,3771,29323,3148,2836,12372,2134,15088,64851,2920,317,71,12696,7654,3642,8868,996
2021-09-30,14299,577,0,19984,7691,68927,7980,8629,3,1954,1174,55009,26084,197,782,2907,27661,15658,6563,6055,8770,13949,1022,10442,15141,22355,8256,9600,11976,2009,2832,7150,1481,27427,4801,55358,16524,1645,2,23616,8949,3791,29400,3149,2838,12472,2143,15144,65203,2932,317,71,12750,7726,3670,8888,996
2021-10-01,14393,578,0,20039,7718,68960,8010,8650,3,1954,1176,55299,26242,198,789,2931,27706,15686,6563,6072,8804,13988,1024,10460,15172,22439,8273,9646,11999,2017,2840,7166,1481,27443,4812,55416,16605,1645,2,23704,8949,3815,29437,3155,2838,12570,2145,15198,65529,2943,318,71,12806,7765,3722,8901,996
2021-10-02,14469,578,0,20134,7724,68981,8026,8650,3,1972,1176,55299,26242,198,801,2964,27714,15686,6563,6072,8858,13988,1026,10474,15172,22439,8273,9646,12007,2017,2840,7166,1481,27465,4812,55434,16605,1655,2,23798,8949,3815,29486,3163,2838,12570,2145,15227,65785,2943,321,71,12806,7765,3722,8901,996
2021-10-03,14470,578,0,20137,7740,69150,8039,8650,3,1972,1176,55299,26242,198,808,2973,27714,15686,6563,6072,8880,13988,1026,10478,15172,22439,8273,9646,12011,2017,2840,7166,1481,27472,4812,55457,16605,1655,2,23878,8949,3815,29515,3164,2838,12570,2145,15262,65914,2943,321,71,12806,7765,3722,8901,996
2021-10-04,14471,579,0,20137,7752,69190,8075,8650,3,1972,1178,55619,26445,206,811,2982,27773,15773,6563,6074,8906,14027,1026,10491,15183,22503,8294,9688,12013,2022,2840,7188,1485,27488,4823,55498,16719,1656,2,23961,8949,3823,29531,3165,2843,12702,2160,15343,66044,2951,323,72,12908,7807,3769,8934,996
2021-10-05,14542,582,0,20211,7775,69317,8106,8666,3,1975,1179,55622,26625,208,811,2992,27808,15844,6563,6074,8921,14068,1036,10512,15209,22503,8304,9749,12133,2048,2840,7221,1490,27525,4830,55531,16764,1656,2,24049,8949,3867,29611,3172,2845,12729,2161,15384,66318,2962,323,72,12955,7860,3774,8960,1041
2021-10-06,14612,585,0,20250,7781,69487,8130,8667,3,1977,1180,55625,26820,210,818,3040,27865,15921,6651,6110,8972,14102,1065,10533,15233,22609,8356,9768,12160,2061,2841,7246,1493,27542,4840,55571,16945,1662,2,24130,9213,3900,29722,3175,2848,12784,2167,15445,66681,2974,327,72,12999,7917,3839,8970,1041
2021-10-07,14675,590,0,20282,7802,69650,8149,8667,3,1977,1181,56407,27011,210,826,3064,27914,15953,6654,6110,9022,14139,1066,10550,15249,22609,8388,9778,12171,2070,2842,7246,1497,27551,4854,55590,17019,1668,2,24217,9213,3959,29814,3182,2852,12856,2170,15497,66933,2983,328,72,13031,7972,3866,8989,1041
2021-10-08,14756,592,0,20319,7810,69705,8181,8667,3,1997,1182,56667,27142,212,833,3117,27959,15982,6654,6130,9053,14173,1070,10563,15265,22702,8408,9811,12176,2079,2845,7284,1497,27570,4869,55645,17104,1669,3,24303,9213,3982,29907,3187,2854,12929,2171,15514,66983,2994,332,73,13075,8022,3935,9006,1041
2021-10-09,14857,592,0,20350,7831,69732,8196,8667,3,1997,1182,56667,27142,212,837,3122,27965,15982,6654,6130,9106,14173,1075,10583,15265,22702,8408,9811,12181,2079,2855,7284,1497,27590,4869,55673,17104,1676,3,24384,9213,3982,29907,3189,2854,12929,2171,15518,66986,2994,335,73,13075,8022,3935,9006,1041
2021-10-10,14858,592,0,20382,7998,69854,8212,8667,3,1997,1182,56667,27142,212,841,3122,27965,15982,6654,6130,9127,14173,1075,10593,15265,22702,8408,9811,12182,2079,2855,7284,1497,27597,4869,55698,17104,1676,3,24459,9213,3982,29907,3191,2854,12929,2171,15526,66988,2994,335,73,13075,8022,3935,9006,1041
2021-10-11,14859,596,0,20382,8132,69921,8243,8667,3,1997,1182,56667,27142,214,845,3122,27965,16062,6654,6145,9150,14204,1075,10600,15265,22738,8433,9833,12187,2079,2855,7314,1498,27603,4869,55749,17207,1676,3,24545,9213,4002,29907,3192,2854,13034,2171,15630,67044,2994,335,73,13075,8064,3976,9054,1041
2021-10-12,14869,612,0,20453,8147,70019,8264,8667,3,2005,1182,57300,27335,217,845,3157,28029,16109,6654,6145,9184,14238,1076,10627,15307,22738,8454,9874,12192,2094,2856,7344,1509,27624,4885,55790,17233,1686,3,24629,9213,4084,30058,3193,2856,13056,2177,15677,67070,3025,339,75,13219,8108,3995,9101,1080
2021-10-13,14980,612,0,20453,8166,70152,8284,8705,3,2005,1183,57303,27427,219,851,3187,28080,16140,6748,6154,9210,14268,1083,10644,15319,22864,8478,9900,12285,2109,2870,7366,1511,27653,4899,55852,17330,1692,3,24714,9402,4117,30228,3199,2857,13093,2177,15712,68245,3042,340,75,13285,8152,3998,9124,1080
2021-10-14,15101,614,0,20453,8176,70284,8316,8707,3,2005,1183,57711,27565,222,857,3217,28139,16225,6748,6154,9262,14296,1088,10664,15331,22864,8503,9907,12321,2121,2885,7411,1516,27673,4919,55898,17410,1696,3,24809,9402,4141,30336,3201,2860,13114,2182,15771,68467,3050,342,78,13345,8198,4048,9141,1080
2021-10-15,15142,617,0,20491,8192,70323,8347,8718,3,2021,1183,57859,27774,222,862,3251,28182,16245,6748,6169,9293,14321,1093,10682,15346,22969,8531,9917,12327,2128,2897,7421,1520,27692,4930,55916,17456,1703,3,24904,9402,4161,30418,3205,2860,13232,2189,15804,68723,3067,343,78,13391,8234,4108,9141,1080
2021-10-16,15179,617,0,20500,8195,70331,8380,8718,3,2032,1183,57859,27774,222,866,3256,28197,16245,6748,6169,9343,14321,1095,10703,15346,22969,8531,9917,12333,2128,2898,7421,1520,27720,4930,55935,17456,1714,3,24982,9402,4161,30418,3207,2860,13232,2189,15824,68935,3067,345,78,13391,8234,4108,9162,1080
2021-10-17,15179,617,0,20500,8200,70524,8397,8718,3,2032,1183,57859,27774,222,872,3256,28197,16245,6748,6169,9365,14321,1095,10708,15346,22969,8531,9917,12335,2128,2905,7421,1520,27725,4930,55965,17456,1714,3,25064,9402,4161,30418,3207,2860,13232,2189,15831,69034,3067,345,78,13391,8234,4108,9162,1080
2021-10-18,15179,617,0,20500,8202,70589,8437,8718,3,2032,1184,58142,27940,223,876,3298,28260,16309,6748,6174,9396,14350,1095,10722,15357,23017,8560,9939,12336,2183,2912,7450,1524,27737,4942,56008,17536,1714,3,25148,9402,4185,30523,3207,2861,13319,2189,15917,69103,3090,346,78,13486,8234,4134,9164,1080
2021-10-19,15263,683,0,20674,8221,70818,8477,8721,3,2037,1185,58143,28076,226,876,3316,28289,16370,6748,6174,9425,14388,1102,10735,15379,23017,8581,9957,12410,2206,2920,7465,1532,27768,4952,56038,17575,1724,3,25225,9402,4226,30587,3209,2867,13321,2189,15996,69304,3095,347,78,13538,8322,4145,9181,1136
2021-10-20,15311,691,0,20721,8230,70979,8509,8721,3,2041,1185,58143,28234,226,876,3346,28328,16423,6848,6189,9477,14424,1109,10757,15387,23173,8613,9968,12430,2225,2924,7483,1537,27783,4966,56077,17640,1732,3,25307,10540,4235,30721,3213,2869,13368,2205,16048,69565,3106,349,78,13585,8371,4219,9207,1136
2021-10-21,15320,692,0,20770,8237,71151,8543,8721,3,2045,1186,58608,28344,226,880,3377,28380,16449,6848,6189,9530,14446,1113,10771,15403,23173,8639,9977,12438,2239,2928,7512,1539,27805,4973,56130,17696,1737,3,25391,10540,4275,30815,3215,2871,13412,2214,16102,69795,3118,351,78,13624,8417,4238,9226,1149
2021-10-22,15378,698,0,20821,8255,71274,8591,8739,3,2045,1186,58803,28519,227,883,3403,28409,16470,6848,6215,9559,14462,1115,10785,15421,23309,8661,9990,12449,2247,2938,7522,1543,27828,4987,56169,17765,1749,3,25458,10540,4284,30903,3219,2872,13472,2218,16118,70025,3128,351,78,13668,8451,4263,9259,1149
2021-10-23,15406,698,0,20851,8267,71291,8615,8739,3,2064,1186,58803,28519,227,885,3413,28414,16470,6848,6215,9589,14462,1122,10796,15421,23309,8661,9990,12453,2247,2938,7522,1543,27848,4987,56199,17765,1753,3,25541,10540,4284,30962,3220,2872,13472,2218,16118,70202,3128,351,78,13668,8451,4263,9259,1149
2021-10-24,15407,698,0,20862,8281,71305,8637,8739,3,2064,1186,58803,28519,227,888,3413,28414,16470,6848,6215,9617,14462,1122,10806,15421,23309,8661,9990,12470,2247,2938,7522,1543,27851,4987,56222,17765,1753,3,25617,10540,4284,30969,3221,2872,13472,2218,16126,70263,3128,351,78,13668,8451,4263,9259,1149
